OBJECTID;HSISID;NAME;ADDRESS1;ADDRESS2;CITY;STATE;POSTALCODE;PHONENUMBER;RestaurantOpenDate;FACILITYTYPE;PERMITID;X;Y;GEOCODESTATUS;geo_shape;geo_point_2d
31843;04092012279;KANKI JAPANESE HOUSE OF STEAKS AND SUSHI;4325 Glenwood Ave;;RALEIGH;NC;27612;(919) 782-9708;1998-07-29T22:00:00-04:00;Restaurant;1518;-78.68184484;35.84183815;T;"{""type"": ""Point"", ""coordinates"": [-78.68184746023788, 35.84184523865747]}";35.8418452387,-78.6818474602
31853;04092021807;KABOBI;4325  GLENWOOD AVE;STE 2054;RALEIGH;NC;27612;(919) 783-0506;2014-08-05T22:00:00-04:00;Food Stand;18981;-78.68184484;35.84183815;T;"{""type"": ""Point"", ""coordinates"": [-78.68184746023788, 35.84184523865747]}";35.8418452387,-78.6818474602
31854;04092016329;COMFORT INN & SUITES;6209 GLENWOOD AVE;;RALEIGH;NC;27612;(919) 782-1112;2013-01-19T20:00:00-05:00;Restaurant;6894;-78.70428576;35.85617198;M;"{""type"": ""Point"", ""coordinates"": [-78.70428839212238, 35.85617907619376]}";35.8561790762,-78.7042883921
31864;04092022013;PAPA'S PIZZA & WINGS;5800-111 DURALEIGH RD;;RALEIGH;NC;27612;(919) 783-7373;2017-04-30T22:00:00-04:00;Food Stand;11570;-78.71229258;35.85668505;M;"{""type"": ""Point"", ""coordinates"": [-78.71229521947242, 35.85669214303125]}";35.856692143,-78.7122952195
31867;04092016364;CHOPSTIX;5607 CREEDMOOR RD;;RALEIGH;NC;27612;(919) 781-6268;2013-01-28T20:00:00-05:00;Restaurant;13537;-78.68200551;35.85879117;M;"{""type"": ""Point"", ""coordinates"": [-78.68200814011182, 35.858798268374635]}";35.8587982684,-78.6820081401
31878;04092014777;Max`s Pizza & Grill;5609 Creedmoor RD;;RALEIGH;NC;27612;(919) 783-6565;2007-01-15T20:00:00-05:00;Restaurant;20582;-78.68200551;35.85879117;M;"{""type"": ""Point"", ""coordinates"": [-78.68200814011182, 35.858798268374635]}";35.8587982684,-78.6820081401
31880;04092015515;CAJUN CRAB HOUSE;6204-120 GLENWOOD  AVE;;RALEIGH;NC;27612;(919) 781-7599;2009-11-09T20:00:00-05:00;Restaurant;8887;-78.70283224;35.85653115;M;"{""type"": ""Point"", ""coordinates"": [-78.70283486997756, 35.85653824057953]}";35.8565382406,-78.70283487
31884;04092012937;Pf Changs Restaurant;4325 Glenwood AVE;Suite 2089;RALEIGH;NC;27612;(919) 787-7754;1999-06-07T22:00:00-04:00;Restaurant;10613;-78.68184484;35.84183815;T;"{""type"": ""Point"", ""coordinates"": [-78.68184746023788, 35.84184523865747]}";35.8418452387,-78.6818474602
31887;04092021775;SARKU JAPAN;4325-2053 GLENWOOD AVE;;RALEIGH;NC;27612;(919) 881-1130;2014-01-02T20:00:00-05:00;Food Stand;20983;-78.67658819;35.8395892;M;"{""type"": ""Point"", ""coordinates"": [-78.67659081463547, 35.839596292555456]}";35.8395962926,-78.6765908146
31889;04092015016;Wang`s Kitchen;6300-114 Creedmoor RD;;RALEIGH;NC;27612;(919) 846-8820;2007-11-25T20:00:00-05:00;Restaurant;21044;-78.67947283;35.87241027;M;"{""type"": ""Point"", ""coordinates"": [-78.67947545368634, 35.87241736240114]}";35.8724173624,-78.6794754537
31897;04092160050;Brighton Gardens Assisted Living of Raleigh Kitchen;3101 Duraleigh RD;;RALEIGH;NC;27612;(919) 571-1123;2006-03-30T21:00:00-05:00;Institutional Food Service;7438;-78.70689091;35.82274001;M;"{""type"": ""Point"", ""coordinates"": [-78.70689354003305, 35.822747093912405]}";35.8227470939,-78.70689354
31907;04092010549;The Peddler Steak House;6005 GLENWOOD AVE;;RALEIGH;NC;27612-2636;(919) 787-6980;1991-05-12T22:00:00-04:00;Restaurant;5103;-78.7015418;35.85400627;M;"{""type"": ""Point"", ""coordinates"": [-78.70154443122381, 35.85401336719858]}";35.8540133672,-78.7015444312
31913;04092016497;RALEIGH CRABTREE MARRIOTT FOODSERVICE;4500 MARRIOTT DR;;RALEIGH;NC;27612-3365;(919) 781-7000;2013-10-02T22:00:00-04:00;Restaurant;15560;-78.67772751;35.84277362;M;"{""type"": ""Point"", ""coordinates"": [-78.67773013110022, 35.84278070917315]}";35.8427807092,-78.6777301311
31926;04092010138;Char-Grill;3211 EDWARDS MILL RD;;RALEIGH;NC;27612-5367;(919) 781-2945;1991-05-05T22:00:00-04:00;Restaurant;4597;-78.70580536;35.82555266;M;"{""type"": ""Point"", ""coordinates"": [-78.70580799230694, 35.82555974894263]}";35.8255597489,-78.7058079923
31927;04092013193;Bella Monica;3121-103 EDWARDS MILL RD;;RALEIGH;NC;27612-5369;(919) 881-9778;2000-08-01T22:00:00-04:00;Restaurant;2872;-78.70666344;35.82427366;M;"{""type"": ""Point"", ""coordinates"": [-78.70666607502882, 35.824280749560906]}";35.8242807496,-78.706666075
31932;04092016903;Axis;4700 CREEDMOOR RD;;RALEIGH;NC;27612-5802;(919) 881-0000;2015-05-05T22:00:00-04:00;Restaurant;17323;-78.67922186;35.84476666;M;"{""type"": ""Point"", ""coordinates"": [-78.67922448937667, 35.84477375358478]}";35.8447737536,-78.6792244894
31933;04092011623;Viva Mexican Kitchen;4112 PLEASANT VALLEY RD;;RALEIGH;NC;27612-6256;(919) 571-1188;1995-01-09T20:00:00-05:00;Restaurant;6178;-78.70472608;35.86043731;M;"{""type"": ""Point"", ""coordinates"": [-78.7047287146367, 35.86044439936335]}";35.8604443994,-78.7047287146
31937;04092021055;Food Lion #193 Deli;5633 CREEDMOOR RD;;RALEIGH;NC;27612-6316;(919) 781-0597;2001-02-25T20:00:00-05:00;Food Stand;3221;-78.68200551;35.85879117;M;"{""type"": ""Point"", ""coordinates"": [-78.68200814011182, 35.858798268374635]}";35.8587982684,-78.6820081401
31944;04092017189;HOMEWOOD SUITES BY HILTON RALEIGH/CRABTREE FOODSERVICE;5400 HOMEWOOD BANKS DR;;RALEIGH;NC;27612-8071;(919) 785-1131;2016-01-03T20:00:00-05:00;Restaurant;20800;-78.68057425;35.83620491;M;"{""type"": ""Point"", ""coordinates"": [-78.68057687773032, 35.83621200261853]}";35.8362120026,-78.6805768777
31951;04092015813;CHAI`S ASIAN BISTRO;8347 CREEDMOOR  RD;;RALEIGH;NC;27613;(919) 341-3715;2010-11-03T21:00:00-04:00;Restaurant;13978;-78.68223183;35.90105252;M;"{""type"": ""Point"", ""coordinates"": [-78.68223446157342, 35.90105962339475]}";35.9010596234,-78.6822344616
31953;04092017179;DUCK DONUTS;8323 CREEDMOOR RD;;RALEIGH;NC;27613;(919) 847-8300;2016-03-07T20:00:00-05:00;Restaurant;12205;-78.68223183;35.90105252;M;"{""type"": ""Point"", ""coordinates"": [-78.68223446157342, 35.90105962339475]}";35.9010596234,-78.6822344616
31966;04092017701;Poke'Go;8107 Creedmoor RD;;RALEIGH;NC;27613;(984) 200-2990;2017-10-15T22:00:00-04:00;Restaurant;14401;-78.68116797;35.89788799;M;"{""type"": ""Point"", ""coordinates"": [-78.68117059666244, 35.89789509401112]}";35.897895094,-78.6811705967
31973;04092015201;TONY`S PIZZA;8111 ROWLOCK  WAY;SUITE C-1;RALEIGH;NC;27613;(919) 571-3588;2008-08-20T22:00:00-04:00;Restaurant;19288;-78.73779147;35.88567278;M;"{""type"": ""Point"", ""coordinates"": [-78.73779411750715, 35.885679882632076]}";35.8856798826,-78.7377941175
31975;04092030195;Specialty South DBA Wicked Links (WCID #225);4831 Grove Barton RD / Lowes;;RALEIGH;NC;27613;(919) 855-8548;2008-06-09T22:00:00-04:00;Mobile Food Units;3652;-78.71866323;35.869194;M;"{""type"": ""Point"", ""coordinates"": [-78.718665864125, 35.869201090203916]}";35.8692010902,-78.7186658641
31979;04092021655;JET'S PIZZA;8365-150 CREEDMOOR RD;;RALEIGH;NC;27613;(919) 845-3337;2011-02-17T20:00:00-05:00;Food Stand;6785;-78.68121111;35.90145693;M;"{""type"": ""Point"", ""coordinates"": [-78.6812137418665, 35.90146403761325]}";35.9014640376,-78.6812137419
31980;04092021854;FOOD LION #536 PRODUCE;9101 LEESVILLE RD;;RALEIGH;NC;27613;(919) 848-6082;2015-06-01T22:00:00-04:00;Food Stand;14146;-78.72548207;35.8967595;M;"{""type"": ""Point"", ""coordinates"": [-78.72548470716912, 35.89676659936235]}";35.8967665994,-78.7254847072
31985;04092017144;MOE'S #100810;8111-101 CREEDMOOR RD;;RALEIGH;NC;27613;(919) 803-0542;2016-01-28T20:00:00-05:00;Restaurant;17445;-78.68081035;35.89754797;M;"{""type"": ""Point"", ""coordinates"": [-78.68081298177601, 35.89755507510732]}";35.8975550751,-78.6808129818
31987;04092017027;CAPITAL OAKS CULINARY & DINING SERVICES;6498 RAY RD;;RALEIGH;NC;27613;(919) 784-0099;2015-09-16T22:00:00-04:00;Restaurant;20744;-78.69653255;35.86810514;M;"{""type"": ""Point"", ""coordinates"": [-78.69653518255234, 35.86811223345092]}";35.8681122335,-78.6965351826
31999;04092300192;Food Lion #536 Meat Market;9101 - 107 Leesville Rd;;RALEIGH;NC;27613;;2000-12-31T20:00:00-05:00;Meat Market;3222;-78.7231695;35.89661733;M;"{""type"": ""Point"", ""coordinates"": [-78.72317214025747, 35.8966244328596]}";35.8966244329,-78.7231721403
32001;04092025175;Harris Teeter #90 Starbucks;13210 Strickland RD;;RALEIGH;NC;27613;(919) 676-3534;2018-05-06T22:00:00-04:00;Food Stand;13656;-78.72593809;35.90878313;M;"{""type"": ""Point"", ""coordinates"": [-78.72594073495328, 35.90879023796854]}";35.908790238,-78.725940735
32011;04092016255;BOTTLE MIXX;8111 CREEDMOOR RD;STE 153;RALEIGH;NC;27613;(919) 615-1703;2012-09-10T22:00:00-04:00;Restaurant;11440;-78.68248786;35.89850336;M;"{""type"": ""Point"", ""coordinates"": [-78.68249048745518, 35.8985104661904]}";35.8985104662,-78.6824904875
32014;04092011817;BURGER KING #6010;7300 CREEDMOOR RD;;RALEIGH;NC;27613-1637;(919) 846-9002;1996-01-22T20:00:00-05:00;Restaurant;5541;-78.67905329;35.8865906;M;"{""type"": ""Point"", ""coordinates"": [-78.67905591227999, 35.8865977017849]}";35.8865977018,-78.6790559123
32015;04092020612;Harris Teeter #26 Deli;7400 CREEDMOOR RD;;RALEIGH;NC;27613-1639;(919) 848-1464;1994-05-23T22:00:00-04:00;Food Stand;191;-78.67820041;35.88787167;M;"{""type"": ""Point"", ""coordinates"": [-78.6782030408016, 35.88787877233256]}";35.8878787723,-78.6782030408
32017;04092011070;OUTBACK STEAKHOUSE #3440;7500 CREEDMOOR RD;;RALEIGH;NC;27613-1641;(919) 846-3848;1992-08-09T22:00:00-04:00;Restaurant;181;-78.67924027;35.88823629;M;"{""type"": ""Point"", ""coordinates"": [-78.67924289692215, 35.88824339089076]}";35.8882433909,-78.6792428969
32037;04092015638;BRUNO;11211  GALLERIA  AVE;;RALEIGH;NC;27614;(919) 435-6640;2010-05-25T22:00:00-04:00;Restaurant;14678;-78.54331441;35.94865826;M;"{""type"": ""Point"", ""coordinates"": [-78.54331699867566, 35.948665379469276]}";35.9486653795,-78.5433169987
32043;04092110118;Wakefield Middle Cafeteria;2300 Wakefield Pines Dr;;RALEIGH;NC;27614;(919) 562-3530;1999-08-10T22:00:00-04:00;Public School Lunchrooms;20282;-78.57023779;35.94593622;M;"{""type"": ""Point"", ""coordinates"": [-78.5702403859988, 35.9459433409673]}";35.945943341,-78.570240386
32044;04092018141;Sheetz;13401 FALLS OF NEUSE RD;;RALEIGH;NC;27614;;2019-07-21T22:00:00-04:00;Restaurant;16210;-78.55932262;35.9435196;M;"{""type"": ""Point"", ""coordinates"": [-78.55932520965874, 35.94352671330443]}";35.9435267133,-78.5593252097
32060;04092017715;Pressed Sandwich House;10630-104 Durant RD;;RALEIGH;NC;27614;(984) 269-5099;2017-11-05T20:00:00-05:00;Restaurant;19483;-78.59235176;35.90585466;M;"{""type"": ""Point"", ""coordinates"": [-78.59235436208918, 35.905861768551546]}";35.9058617686,-78.5923543621
32063;04092015148;Sake House Japanese Restaurant;1141 Falls River AVE;Ste 128;RALEIGH;NC;27614;(919) 676-5788;2008-06-17T22:00:00-04:00;Restaurant;3256;-78.58877443;35.90718863;M;"{""type"": ""Point"", ""coordinates"": [-78.58877703240805, 35.90719573656881]}";35.9071957366,-78.5887770324
32064;04092018002;The Lost Cajun Wakefield;10901 Forest Pines DR;;RALEIGH;NC;27614;(919) 200-4590;2018-12-16T20:00:00-05:00;Restaurant;13438;-78.54524907;35.9442777;M;"{""type"": ""Point"", ""coordinates"": [-78.54525166305153, 35.94428481419689]}";35.9442848142,-78.5452516631
32078;04092014503;China Fu;1121-103 Falls River AVE;;RALEIGH;NC;27614;(919) 866-0009;2006-02-15T20:00:00-05:00;Restaurant;19728;-78.58829014;35.90616936;M;"{""type"": ""Point"", ""coordinates"": [-78.58829273520294, 35.90617646809936]}";35.9061764681,-78.5882927352
32088;04092110466;North Forest Pines Elem. Caf.;11501 Forest Pines DR;;RALEIGH;NC;27614;(919) 570-2220;2007-07-09T22:00:00-04:00;Public School Lunchrooms;10433;-78.54699508;35.95343043;M;"{""type"": ""Point"", ""coordinates"": [-78.5469976677519, 35.953437548526104]}";35.9534375485,-78.5469976678
32090;04092014542;Jellybeans;10701 Common Oaks Dr;;RALEIGH;NC;27614;(919) 562-2326;2006-03-23T20:00:00-05:00;Restaurant;9442;-78.54490677;35.94139537;M;"{""type"": ""Point"", ""coordinates"": [-78.54490936093636, 35.94140248193968]}";35.9414024819,-78.5449093609
32103;04092110090;Pleasant Union Elem.School Cafet.;1900 PLEASANT UNION CHURCH RD;;RALEIGH;NC;27614-7103;(919) 870-4230;1992-08-19T22:00:00-04:00;Public School Lunchrooms;1840;-78.67273066;35.95029393;M;"{""type"": ""Point"", ""coordinates"": [-78.6727332872343, 35.950301045439524]}";35.9503010454,-78.6727332872
32127;04092011976;Char-grill;9601 Strickland Rd;;RALEIGH;NC;27615;(919) 845-8994;1996-12-05T20:00:00-05:00;Restaurant;2626;-78.65583057;35.90114711;M;"{""type"": ""Point"", ""coordinates"": [-78.65583318876364, 35.90115421634702]}";35.9011542163,-78.6558331888
32139;04092021896;FOOD LION #1481 PRODUCE;7713 LEAD MINE RD;;RALEIGH;NC;27615;(919) 518-1607;2015-10-20T22:00:00-04:00;Food Stand;13297;-78.66044244;35.88617531;T;"{""type"": ""Point"", ""coordinates"": [-78.6604450612534, 35.88618241034332]}";35.8861824103,-78.6604450613
32141;04092022018;PAPA MURPHY'S NC050;9414-108 FALLS OF NEUSE RD;;RALEIGH;NC;27615;(919) 703-0306;2017-06-20T22:00:00-04:00;Food Stand;19136;-78.6041537;35.90260313;M;"{""type"": ""Point"", ""coordinates"": [-78.60415630439788, 35.90261023814076]}";35.9026102381,-78.6041563044
32143;04092014550;KFC/Taco Bell #J120093;6405 Falls of Neuse RD;;RALEIGH;NC;27615;(919) 872-6902;2006-04-24T22:00:00-04:00;Restaurant;6377;-78.62197977;35.87045451;M;"{""type"": ""Point"", ""coordinates"": [-78.6219823764513, 35.87046160461675]}";35.8704616046,-78.6219823765
32146;04092017732;PAPAS PIZZA AND SUBS;7713 LEAD MINE RD;SUITE 45;RALEIGH;NC;27615;(919) 847-8777;2017-11-19T20:00:00-05:00;Restaurant;15975;-78.66044244;35.88617531;T;"{""type"": ""Point"", ""coordinates"": [-78.6604450612534, 35.88618241034332]}";35.8861824103,-78.6604450613
32148;04092160066;THE CYPRESS OF RALEIGH KITCHEN;8710 CYPRESS CLUB DR;;RALEIGH;NC;27615;(919) 870-9007;2008-06-19T22:00:00-04:00;Institutional Food Service;6280;-78.66056363;35.90013964;M;"{""type"": ""Point"", ""coordinates"": [-78.66056624982629, 35.90014674473307]}";35.9001467447,-78.6605662498
32151;04092015507;SUBWAY #948;6325 FALLS OF NEUSE RD;STE 7;RALEIGH;NC;27615;(919) 876-0082;2009-11-09T20:00:00-05:00;Restaurant;11795;-78.62251606;35.86922851;M;"{""type"": ""Point"", ""coordinates"": [-78.62251867154305, 35.86923561286215]}";35.8692356129,-78.6225186715
32152;04092017653;PAPAYA CHICKEN & GRILL;7909 FALLS OF NEUSE RD;SUITE 105;RALEIGH;NC;27615;(984) 233-6263;2017-07-20T22:00:00-04:00;Restaurant;11767;-78.62599606;35.89330024;M;"{""type"": ""Point"", ""coordinates"": [-78.62599867134388, 35.89330734030222]}";35.8933073403,-78.6259986713
32162;04092021534;The Fresh Market Meat/Seafood;6325 Falls of Neuse RD;;RALEIGH;NC;27615;(919) 872-8501;2008-04-24T22:00:00-04:00;Food Stand;5978;-78.62251606;35.86922851;M;"{""type"": ""Point"", ""coordinates"": [-78.62251867154305, 35.86923561286215]}";35.8692356129,-78.6225186715
32167;04092021532;The Fresh Market Deli;6325 Falls of Neuse  RD;;RALEIGH;NC;27615;(919) 872-8501;2008-04-24T22:00:00-04:00;Food Stand;16151;-78.62251606;35.86922851;M;"{""type"": ""Point"", ""coordinates"": [-78.62251867154305, 35.86923561286215]}";35.8692356129,-78.6225186715
32169;04092016877;LIFE CAFE POOLSIDE;8715 FALLS OF NEUSE ROAD;;RALEIGH;NC;27615;(919) 582-7000;2015-02-26T20:00:00-05:00;Restaurant;16178;-78.61205856;35.89621574;M;"{""type"": ""Point"", ""coordinates"": [-78.61206117015273, 35.8962228493076]}";35.8962228493,-78.6120611702
32170;04092011290;Raleighwood Cinema & Grill;6609 Falls Of Neuse Rd;;RALEIGH;NC;27615;(919) 847-8370;1993-05-27T22:00:00-04:00;Restaurant;1288;-78.62444941;35.87396756;M;"{""type"": ""Point"", ""coordinates"": [-78.62445202106338, 35.873974660572564]}";35.8739746606,-78.6244520211
32171;04092030397;Tacos Mama Chava #2 (WCID #686);7200 Sandy Forks RD;;RALEIGH;NC;27615;;2019-02-26T20:00:00-05:00;Mobile Food Units;19528;-78.62289884;35.87199086;M;"{""type"": ""Point"", ""coordinates"": [-78.62290144841832, 35.87199795631317]}";35.8719979563,-78.6229014484
32172;04092025206;Keim Center (Ravenscroft School);7409 Falls of Neuse RD;;RALEIGH;NC;27615;;2018-08-23T22:00:00-04:00;Food Stand;17923;-78.63135227;35.88450956;M;"{""type"": ""Point"", ""coordinates"": [-78.63135487857187, 35.88451665887967]}";35.8845166589,-78.6313548786
32176;04092030287;FLATTZ (WCID #538);9420 FORUM DR;SUITE 111;RALEIGH;NC;27615;(919) 457-6200;2015-08-24T22:00:00-04:00;Mobile Food Units;16222;-78.65461141;35.89932701;M;"{""type"": ""Point"", ""coordinates"": [-78.65461403455664, 35.899334117154076]}";35.8993341172,-78.6546140346
32184;04092016884;Mi Cancun;6675-105 FALLS OF NEUSE ROAD;;RALEIGH;NC;27615;(919) 977-3355;2015-02-15T20:00:00-05:00;Restaurant;17168;-78.6231327;35.87483802;M;"{""type"": ""Point"", ""coordinates"": [-78.62313531298811, 35.87484512213205]}";35.8748451221,-78.623135313
32185;04092013864;Moe`s Southwest Grill;6679 Falls Of Neuse RD;;RALEIGH;NC;27615;(919) 846-9274;2003-07-28T22:00:00-04:00;Restaurant;20059;-78.62444941;35.87396756;M;"{""type"": ""Point"", ""coordinates"": [-78.62445202106338, 35.873974660572564]}";35.8739746606,-78.6244520211
32189;04092160061;Elmcroft of Northridge;600 Newton RD;;RALEIGH;NC;27615;(919) 848-4906;2007-07-25T22:00:00-04:00;Institutional Food Service;11078;-78.63711313;35.87834919;M;"{""type"": ""Point"", ""coordinates"": [-78.63711574687251, 35.87835629299709]}";35.878356293,-78.6371157469
32195;04092021269;Han-Dee Hugo`s #95;8109 Falls Of Neuse Rd;;RALEIGH;NC;27615;(919) 847-7689;2004-04-25T22:00:00-04:00;Food Stand;20269;-78.62309105;35.89440738;M;"{""type"": ""Point"", ""coordinates"": [-78.62309365636571, 35.894414486627646]}";35.8944144866,-78.6230936564
32196;04092021712;HARRIS TEETER #136 MEAT MARKET/SEAFOOD;9600 FALLS OF NEUSE RD;;RALEIGH;NC;27615;(919) 676-6614;2012-07-09T22:00:00-04:00;Food Stand;8190;-78.60015155;35.90522894;M;"{""type"": ""Point"", ""coordinates"": [-78.60015415588471, 35.90523604659772]}";35.9052360466,-78.6001541559
32197;04092300282;SPROUTS #540 MEAT MARKET;9414 FALLS OF NEUSE RD;;RALEIGH;NC;27615;(919) 326-2530;2017-03-13T21:00:00-04:00;Meat Market;13939;-78.60286042;35.90143714;M;"{""type"": ""Point"", ""coordinates"": [-78.60286302293042, 35.90144424145319]}";35.9014442415,-78.6028630229
32205;04092017057;FRESH LEVANT BISTRO;8450-106 HONEYCUTT RD;;RALEIGH;NC;27615;(984) 200-3999;2015-10-13T22:00:00-04:00;Restaurant;18116;-78.62255458;35.89538596;M;"{""type"": ""Point"", ""coordinates"": [-78.62255718646493, 35.895393060408715]}";35.8953930604,-78.6225571865
32212;04092018024;Rockin Roll Sushi Express;9650 Strickland RD;Suite 101;RALEIGH;NC;27615;(919) 803-7926;2019-01-03T20:00:00-05:00;Restaurant;16541;-78.65677159;35.90420107;T;"{""type"": ""Point"", ""coordinates"": [-78.65677420835202, 35.904208174307335]}";35.9042081743,-78.6567742084
32216;04092040087;Fancy Dogs #2 (WCID #106);3200 Gresham Lake RD;STE 117;RALEIGH;NC;27615;(919) 426-3196;2001-01-04T20:00:00-05:00;Pushcarts;880;-78.58228758999999;35.88437165;M;"{""type"": ""Point"", ""coordinates"": [-78.58229019088158, 35.88437875476056]}";35.8843787548,-78.5822901909
32219;04092014599;Poppy Seed Market;8801-107 Lead Mine RD;;RALEIGH;NC;27615;(919) 870-8997;2006-05-30T22:00:00-04:00;Restaurant;10324;-78.65799167;35.90484309;M;"{""type"": ""Point"", ""coordinates"": [-78.65799428658055, 35.90485019374509]}";35.9048501937,-78.6579942866
32222;04092014259;Red Hot & Blue;6615 Falls of Neuse RD;;RALEIGH;NC;27615;(919) 846-7427;2005-02-28T20:00:00-05:00;Restaurant;18122;-78.62444941;35.87396756;M;"{""type"": ""Point"", ""coordinates"": [-78.62445202106338, 35.873974660572564]}";35.8739746606,-78.6244520211
32224;04092017629;TROPICAL SMOOTHIE CAFE NC-55;6679-101 FALLS OF NEUSE RD;;RALEIGH;NC;27615;(919) 879-2233;2017-06-13T22:00:00-04:00;Restaurant;21103;-78.62317377;35.87493875;M;"{""type"": ""Point"", ""coordinates"": [-78.62317637784112, 35.87494584779643]}";35.8749458478,-78.6231763778
32238;04092015731;IHOP #3331;7471 SIX FORKS RD;;RALEIGH;NC;27615;(919) 847-4467;2010-10-05T22:00:00-04:00;Restaurant;18346;-78.64672008;35.88190821;M;"{""type"": ""Point"", ""coordinates"": [-78.64672269634346, 35.88191531467559]}";35.8819153147,-78.6467226963
32242;04092013733;Lemongrass Thai Restaurant;8320-142 Litchford Rd;;RALEIGH;NC;27615;(919) 954-0377;2003-01-05T20:00:00-05:00;Restaurant;913;-78.60100965;35.89311432;M;"{""type"": ""Point"", ""coordinates"": [-78.60101225225503, 35.89312142383414]}";35.8931214238,-78.6010122523
32245;04092016345;VIVO RISTORANTE;7400 SIX FORKS  RD;STE 2;RALEIGH;NC;27615;(919) 845-6700;2013-01-23T20:00:00-05:00;Restaurant;12719;-78.64526778;35.88157372;M;"{""type"": ""Point"", ""coordinates"": [-78.64527040073686, 35.88158081892171]}";35.8815808189,-78.6452704007
32251;04092020967;Food Lion #1374 Deli;9525 STRICKLAND RD;;RALEIGH;NC;27615-1936;(919) 676-0141;2000-06-30T22:00:00-04:00;Food Stand;3984;-78.65461141;35.89932701;M;"{""type"": ""Point"", ""coordinates"": [-78.65461403455664, 35.899334117154076]}";35.8993341172,-78.6546140346
